Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,Latitude,Longitude,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review
120005,11/12/2023,BF1548,Clothing,Female,24,Pittsburgh,"40,44062","-79,99589",No,65,0,65,1,65,5,Great design is one of the major positives of this product.
198239,30/7/2024,BF1544,Other,Female,32,Detroit,"42,33143","-83,04575",No,9,0,9,1,9,5,Discount deals was greatly appreciated.
140258,13/8/2024,BF1555,Other,Male,20,Las Vegas,"36,18811","-115,176468",No,23,0,23,1,23,4,Lack of delivery delays is greatly appreciated.
167392,6/4/2024,BF1545,Other,Male,31,London,"51,509865","-0,118092",Yes,10,40,50,4,200,5,The product was affordable here compared to other brands.
168195,22/5/2024,BF1548,Clothing,Male,28,Cleveland,"41,505493","-81,68129",No,65,0,65,1,65,3,The handling was questionable but incurred only minute damages.
167679,8/9/2024,BF1552,Ornaments,Female,26,Liverpool,"53,400002","-2,983333",Yes,45,40,85,5,425,2,Waste of Money.
177297,6/5/2024,BF1548,Clothing,Male,20,San Francisco,"37,77493","-122,41942",No,65,0,65,2,130,1,"Unfortunately, the delivery was late."
151114,28/11/2023,BF1552,Ornaments,Male,33,Paris,"48,870502","2,304897",Yes,45,50,95,3,285,1,"Unfortunately, the delivery was late."
167188,30/6/2024,BF1547,Ornaments,Female,33,New Jersey,"39,833851","-74,871826",No,32,0,32,1,32,5,Lack of delivery delays is greatly appreciated.
126942,13/1/2024,BF1548,Clothing,Female,22,New Jersey,"39,833851","-74,871826",No,65,0,65,1,65,4,Lack of delivery delays is greatly appreciated.
165722,28/4/2024,BF1548,Clothing,Male,22,Austin,"30,266666","-97,73333",No,65,0,65,1,65,4,The Product exhibits good design.
181086,16/7/2024,BF1551,Ornaments,Male,21,Sacramento,"38,58157","-121,4944",No,15,0,15,1,15,3,It was ok.
144197,14/4/2024,BF1548,Clothing,Male,21,London,"51,509865","-0,118092",Yes,65,40,105,1,105,4,The delivery team handled the product with care.
148371,22/11/2023,BF1549,Clothing,Male,24,New Jersey,"39,833851","-74,871826",No,130,0,130,2,260,1,The product had an underwhelming design.
146112,31/5/2024,BF1548,Clothing,Male,22,San Francisco,"37,77493","-122,41942",No,65,0,65,1,65,2,Waste of Money.
141730,5/7/2024,BF1544,Other,Female,26,Glasgow,"55,860916","-4,251433",Yes,9,40,49,1,49,4,The Product exhibits good design.
176035,31/1/2024,BF1543,Clothing,Female,19,Sacramento,"38,58157","-121,4944",No,100,0,100,1,100,4,The delivery team handled the product with care.
137481,3/2/2024,BF1547,Ornaments,Male,24,Pittsburgh,"40,44062","-79,99589",No,32,0,32,4,128,2,Waste of Money.
198541,18/10/2024,BF1544,Other,Male,35,Cardiff,"51,481583","-3,17909",Yes,9,40,49,1,49,2,The product had poor quality.
178512,13/2/2024,BF1544,Other,Male,30,Miami,"25,761681","-80,191788",No,9,0,9,1,9,5,The product was affordable here compared to other brands.
185381,28/11/2023,BF1544,Other,Male,32,San Antonio,"29,424349","-98,491142",No,9,0,9,1,9,5,Incredible detailing was clearly evident.
137892,22/7/2024,BF1550,Clothing,Male,35,Pittsburgh,"40,44062","-79,99589",No,97,0,97,2,194,4,Exquisite craftsmanship here is absolutely appreciated.
125289,18/12/2023,BF1554,Ornaments,Male,25,Sacramento,"38,58157","-121,4944",No,20,0,20,2,40,5,Great design is one of the major positives of this product.
199288,28/11/2023,BF1554,Ornaments,Male,28,Austin,"30,266666","-97,73333",No,20,0,20,1,20,3,Had slight delays but the product was in good shape.
187170,26/5/2024,BF1551,Ornaments,Male,34,Sacramento,"38,58157","-121,4944",No,15,0,15,2,30,4,The Product exhibits good design.
189063,21/4/2024,BF1544,Other,Male,34,Liverpool,"53,400002","-2,983333",Yes,9,40,49,1,49,4,The delivery team handled the product with care.
153889,13/7/2024,BF1547,Ornaments,Female,23,Detroit,"42,33143","-83,04575",No,32,0,32,3,96,5,Great design is one of the major positives of this product.
194440,3/3/2024,BF1548,Clothing,Male,25,San Antonio,"29,424349","-98,491142",No,65,0,65,1,65,4,Exquisite craftsmanship here is absolutely appreciated.
177843,25/5/2024,BF1548,Clothing,Male,26,Cleveland,"41,505493","-81,68129",No,65,0,65,1,65,5,Premium quality as usual.
121341,31/7/2024,BF1545,Other,Male,23,New York,"40,73061","-73,935242",No,10,0,10,1,10,5,The product was delivered quickly.
186668,7/1/2024,BF1548,Clothing,Female,27,Austin,"30,266666","-97,73333",No,65,0,65,1,65,5,Lack of delivery delays is greatly appreciated.
190781,15/12/2023,BF1548,Clothing,Male,35,Sydney,"-33,865143","151,2099",Yes,65,100,165,5,825,4,The product had excellent quality.
139609,1/10/2024,BF1550,Clothing,Female,29,Sacramento,"38,58157","-121,4944",No,97,0,97,5,485,4,The product was affordable here compared to other brands.
148328,28/3/2024,BF1551,Ornaments,Male,32,Pittsburgh,"40,44062","-79,99589",No,15,0,15,3,45,3,Had slight delays but the product was in good shape.
179715,15/3/2024,BF1553,Ornaments,Male,33,Las Vegas,"36,18811","-115,176468",No,50,0,50,1,50,4,Lack of delivery delays is greatly appreciated.
189285,16/4/2024,BF1552,Ornaments,Male,18,Austin,"30,266666","-97,73333",No,45,0,45,1,45,3,Had slight delays but the product was in good shape.
151837,26/9/2024,BF1548,Clothing,Male,21,Austin,"30,266666","-97,73333",No,65,0,65,1,65,5,The delivery team handled the product with care.
173149,20/6/2024,BF1554,Ornaments,Female,26,Las Vegas,"36,18811","-115,176468",No,20,0,20,2,40,1,Careless handling by the delivery team.
163371,30/10/2024,BF1550,Clothing,Male,18,San Francisco,"37,77493","-122,41942",No,97,0,97,1,97,5,The delivery team handled the product with care.
187162,24/6/2024,BF1544,Other,Male,35,Sydney,"-33,865143","151,2099",Yes,9,100,109,1,109,1,Careless handling by the delivery team.
182074,18/3/2024,BF1549,Clothing,Female,30,Glasgow,"55,860916","-4,251433",Yes,130,40,170,2,340,4,Incredible detailing was clearly evident.
130879,17/1/2024,BF1543,Clothing,Female,35,Portland,"45,5234","-122,67621",No,100,0,100,1,100,4,The product was delivered quickly.
129783,16/1/2024,BF1555,Other,Male,24,Memphis,"35,1175","-89,971107",No,23,0,23,1,23,5,Premium quality as usual.
144760,29/12/2023,BF1551,Ornaments,Male,31,Cleveland,"41,505493","-81,68129",No,15,0,15,1,15,4,The Product exhibits good design.
167272,17/11/2023,BF1555,Other,Female,30,Miami,"25,761681","-80,191788",No,23,0,23,4,92,5,The product was affordable here compared to other brands.
128327,14/5/2024,BF1543,Clothing,Female,19,Sydney,"-33,865143","151,2099",Yes,100,100,200,1,200,4,The product was affordable here compared to other brands.
165187,2/10/2024,BF1543,Clothing,Male,34,New Jersey,"39,833851","-74,871826",No,100,0,100,2,200,5,Discount deals was greatly appreciated.
136260,11/7/2024,BF1554,Ornaments,Male,18,Cleveland,"41,505493","-81,68129",No,20,0,20,2,40,4,Premium quality as usual.
188101,3/12/2023,BF1547,Ornaments,Male,26,Pittsburgh,"40,44062","-79,99589",No,32,0,32,4,128,5,Lack of delivery delays is greatly appreciated.
194580,7/12/2023,BF1554,Ornaments,Male,27,Liverpool,"53,400002","-2,983333",Yes,20,40,60,4,240,4,The product was affordable here compared to other brands.
147746,19/5/2024,BF1548,Clothing,Female,18,Paris,"48,870502","2,304897",Yes,65,50,115,1,115,5,The delivery team handled the product with care.
136880,27/11/2023,BF1545,Other,Female,23,New Jersey,"39,833851","-74,871826",No,10,0,10,1,10,2,There is clear evidence of subpar detailing.
130772,23/7/2024,BF1551,Ornaments,Male,33,Las Vegas,"36,18811","-115,176468",No,15,0,15,3,45,2,"Unfortunately, the delivery was late."
180225,12/4/2024,BF1550,Clothing,Female,23,Glasgow,"55,860916","-4,251433",Yes,97,40,137,1,137,5,The product was affordable here compared to other brands.
170327,23/7/2024,BF1551,Ornaments,Male,22,Portland,"45,5234","-122,67621",No,15,0,15,1,15,4,The product was delivered quickly.
189419,2/3/2024,BF1543,Clothing,Male,31,San Francisco,"37,77493","-122,41942",No,100,0,100,1,100,3,Average product
120420,24/2/2024,BF1544,Other,Male,28,Austin,"30,266666","-97,73333",No,9,0,9,1,9,5,Exquisite craftsmanship here is absolutely appreciated.
143608,24/2/2024,BF1548,Clothing,Male,27,London,"51,509865","-0,118092",Yes,65,40,105,1,105,5,Great design is one of the major positives of this product.
141003,1/9/2024,BF1545,Other,Female,30,San Antonio,"29,424349","-98,491142",No,10,0,10,2,20,2,Clear delays in delivery.
122011,25/1/2024,BF1545,Other,Male,26,London,"51,509865","-0,118092",Yes,10,40,50,1,50,1,The promotion quality does not match the product
130434,17/7/2024,BF1548,Clothing,Male,28,Memphis,"35,1175","-89,971107",No,65,0,65,3,195,2,"Unfortunately, the delivery was late."
152534,30/6/2024,BF1543,Clothing,Female,31,Memphis,"35,1175","-89,971107",No,100,0,100,2,200,4,The delivery team handled the product with care.
188340,10/2/2024,BF1555,Other,Female,31,Cardiff,"51,481583","-3,17909",Yes,23,40,63,3,189,2,The promotion quality does not match the product
152187,15/1/2024,BF1550,Clothing,Male,31,Austin,"30,266666","-97,73333",No,97,0,97,4,388,5,Exquisite craftsmanship here is absolutely appreciated.
146980,31/8/2024,BF1551,Ornaments,Female,20,Mumbai,"19,07609","72,877426",Yes,15,70,85,1,85,1,The product had an underwhelming design.
173581,21/4/2024,BF1549,Clothing,Female,25,Liverpool,"53,400002","-2,983333",Yes,130,40,170,1,170,2,There is clear evidence of subpar detailing.
164795,16/5/2024,BF1555,Other,Male,22,Toronto,"43,65107","-79,347015",Yes,23,25,48,2,96,2,Never buying from here again.
156028,25/2/2024,BF1545,Other,Male,29,Detroit,"42,33143","-83,04575",No,10,0,10,2,20,1,The product had an underwhelming design.
198363,23/1/2024,BF1546,Clothing,Male,20,Manchester,"53,48095","-2,23743",Yes,118,40,158,2,316,5,Lack of delivery delays is greatly appreciated.
194992,1/3/2024,BF1554,Ornaments,Male,22,Liverpool,"53,400002","-2,983333",Yes,20,40,60,5,300,2,Clear delays in delivery.
154419,25/6/2024,BF1548,Clothing,Male,19,Detroit,"42,33143","-83,04575",No,65,0,65,1,65,5,The product had excellent quality.
143730,1/12/2023,BF1549,Clothing,Male,35,New York,"40,73061","-73,935242",No,130,0,130,1,130,4,Premium quality as usual.
185621,8/10/2024,BF1550,Clothing,Male,34,New York,"40,73061","-73,935242",No,97,0,97,4,388,5,Discount deals was greatly appreciated.
187055,21/1/2024,BF1548,Clothing,Female,32,Manchester,"53,48095","-2,23743",Yes,65,40,105,1,105,1,The product had an underwhelming design.
137860,16/5/2024,BF1552,Ornaments,Male,18,Miami,"25,761681","-80,191788",No,45,0,45,1,45,5,The product was affordable here compared to other brands.
171237,30/7/2024,BF1543,Clothing,Female,23,Glasgow,"55,860916","-4,251433",Yes,100,40,140,2,280,1,Low quality products are a usual here these days.
135664,21/3/2024,BF1543,Clothing,Female,34,San Antonio,"29,424349","-98,491142",No,100,0,100,1,100,4,Exquisite craftsmanship here is absolutely appreciated.
146030,27/11/2023,BF1544,Other,Male,25,New York,"40,73061","-73,935242",No,9,0,9,3,27,4,The product had excellent quality.
179381,30/1/2024,BF1543,Clothing,Female,20,Sydney,"-33,865143","151,2099",Yes,100,100,200,3,600,4,The product was delivered quickly.
141864,31/5/2024,BF1550,Clothing,Male,29,Portland,"45,5234","-122,67621",No,97,0,97,1,97,2,Low quality products are a usual here these days.
191208,16/9/2024,BF1548,Clothing,Female,29,Dublin,"53,35014","-6,266155",Yes,65,40,105,1,105,3,Nothing too special.
160616,20/6/2024,BF1543,Clothing,Male,32,Miami,"25,761681","-80,191788",No,100,0,100,1,100,4,Exquisite craftsmanship here is absolutely appreciated.
152274,16/7/2024,BF1553,Ornaments,Male,22,San Francisco,"37,77493","-122,41942",No,50,0,50,1,50,2,The promotion quality does not match the product
136248,20/3/2024,BF1551,Ornaments,Male,28,New York,"40,73061","-73,935242",No,15,0,15,1,15,5,The Product exhibits good design.
123797,14/11/2023,BF1545,Other,Male,35,Austin,"30,266666","-97,73333",No,10,0,10,1,10,3,Had slight delays but the product was in good shape.
163208,9/4/2024,BF1554,Ornaments,Male,29,San Antonio,"29,424349","-98,491142",No,20,0,20,1,20,1,Never buying from here again.
167691,24/1/2024,BF1544,Other,Male,20,Portland,"45,5234","-122,67621",No,9,0,9,2,18,5,Great design is one of the major positives of this product.
139892,11/9/2024,BF1551,Ornaments,Male,25,Miami,"25,761681","-80,191788",No,15,0,15,1,15,4,The product was delivered quickly.
136793,27/11/2023,BF1543,Clothing,Male,27,San Francisco,"37,77493","-122,41942",No,100,0,100,3,300,3,Had slight delays but the product was in good shape.
150882,22/11/2023,BF1554,Ornaments,Male,32,Miami,"25,761681","-80,191788",No,20,0,20,4,80,4,Discount deals was greatly appreciated.
126827,29/2/2024,BF1552,Ornaments,Male,22,New Jersey,"39,833851","-74,871826",No,45,0,45,4,180,4,Discount deals was greatly appreciated.
131601,28/5/2024,BF1546,Clothing,Male,24,Memphis,"35,1175","-89,971107",No,118,0,118,2,236,4,Premium quality as usual.
153559,20/1/2024,BF1548,Clothing,Female,28,San Antonio,"29,424349","-98,491142",No,65,0,65,1,65,4,The delivery team handled the product with care.
171147,16/3/2024,BF1548,Clothing,Female,29,Memphis,"35,1175","-89,971107",No,65,0,65,1,65,5,Great design is one of the major positives of this product.
183226,1/12/2023,BF1544,Other,Female,28,San Francisco,"37,77493","-122,41942",No,9,0,9,1,9,5,Discount deals was greatly appreciated.
176828,23/4/2024,BF1544,Other,Male,20,Cleveland,"41,505493","-81,68129",No,9,0,9,1,9,5,The product was delivered quickly.
199107,7/7/2024,BF1551,Ornaments,Female,31,Montreal,"45,508888","-73,561668",Yes,15,25,40,4,160,4,Exquisite craftsmanship here is absolutely appreciated.
128837,17/9/2024,BF1551,Ornaments,Female,30,Sacramento,"38,58157","-121,4944",No,15,0,15,1,15,1,"Unfortunately, the delivery was late."
140622,12/1/2024,BF1548,Clothing,Male,25,San Francisco,"37,77493","-122,41942",No,65,0,65,1,65,3,Expected much better
138699,11/11/2023,BF1554,Ornaments,Male,26,Austin,"30,266666","-97,73333",No,20,0,20,1,20,2,"Unfortunately, the delivery was late."
146149,1/11/2024,BF1550,Clothing,Male,35,Cardiff,"51,481583","-3,17909",Yes,97,40,137,5,685,2,"Unfortunately, the delivery was late."
154351,19/7/2024,BF1551,Ornaments,Male,33,Las Vegas,"36,18811","-115,176468",No,15,0,15,3,45,5,The product was affordable here compared to other brands.
184446,23/12/2023,BF1543,Clothing,Male,24,London,"51,509865","-0,118092",Yes,100,40,140,2,280,4,The delivery team handled the product with care.
182964,19/5/2024,BF1552,Ornaments,Female,32,Dublin,"53,35014","-6,266155",Yes,45,40,85,3,255,4,Great design is one of the major positives of this product.
163819,23/9/2024,BF1549,Clothing,Male,31,Las Vegas,"36,18811","-115,176468",No,130,0,130,3,390,2,Clear delays in delivery.
127368,14/3/2024,BF1552,Ornaments,Male,32,Miami,"25,761681","-80,191788",No,45,0,45,1,45,1,Low quality products are a usual here these days.
175373,3/1/2024,BF1551,Ornaments,Male,22,Austin,"30,266666","-97,73333",No,15,0,15,2,30,3,Expected much better
139846,2/7/2024,BF1548,Clothing,Male,28,San Francisco,"37,77493","-122,41942",No,65,0,65,2,130,5,The Product exhibits good design.
157417,24/5/2024,BF1547,Ornaments,Female,28,Manchester,"53,48095","-2,23743",Yes,32,40,72,1,72,3,It was ok.
178789,13/9/2024,BF1544,Other,Male,27,Montreal,"45,508888","-73,561668",Yes,9,25,34,3,102,4,The Product exhibits good design.
136027,20/8/2024,BF1548,Clothing,Female,30,Detroit,"42,33143","-83,04575",No,65,0,65,1,65,2,Waste of Money.
167025,22/1/2024,BF1548,Clothing,Male,29,Miami,"25,761681","-80,191788",No,65,0,65,1,65,5,Exquisite craftsmanship here is absolutely appreciated.
156834,12/5/2024,BF1551,Ornaments,Male,32,Pittsburgh,"40,44062","-79,99589",No,15,0,15,1,15,3,Expected much better
162899,27/7/2024,BF1549,Clothing,Male,34,Portland,"45,5234","-122,67621",No,130,0,130,1,130,3,The handling was questionable but incurred only minute damages.
176989,15/4/2024,BF1546,Clothing,Female,34,Paris,"48,870502","2,304897",Yes,118,50,168,1,168,3,Had slight delays but the product was in good shape.
197391,29/1/2024,BF1545,Other,Female,32,Memphis,"35,1175","-89,971107",No,10,0,10,1,10,4,The product was affordable here compared to other brands.
168356,13/3/2024,BF1547,Ornaments,Male,30,London,"51,509865","-0,118092",Yes,32,40,72,4,288,4,Exquisite craftsmanship here is absolutely appreciated.
123460,9/3/2024,BF1554,Ornaments,Male,32,Portland,"45,5234","-122,67621",No,20,0,20,1,20,4,Exquisite craftsmanship here is absolutely appreciated.
168712,27/2/2024,BF1552,Ornaments,Male,28,Pittsburgh,"40,44062","-79,99589",No,45,0,45,1,45,4,Discount deals was greatly appreciated.
174661,1/6/2024,BF1543,Clothing,Male,24,Paris,"48,870502","2,304897",Yes,100,50,150,1,150,3,The handling was questionable but incurred only minute damages.
190266,13/3/2024,BF1551,Ornaments,Female,35,Montreal,"45,508888","-73,561668",Yes,15,25,40,1,40,2,"Unfortunately, the delivery was late."
170638,13/7/2024,BF1551,Ornaments,Male,20,Austin,"30,266666","-97,73333",No,15,0,15,1,15,5,Premium quality as usual.
157878,25/8/2024,BF1544,Other,Male,35,Austin,"30,266666","-97,73333",No,9,0,9,1,9,3,It was ok.
124362,15/11/2023,BF1547,Ornaments,Female,33,Montreal,"45,508888","-73,561668",Yes,32,25,57,5,285,4,Exquisite craftsmanship here is absolutely appreciated.
126331,1/2/2024,BF1551,Ornaments,Male,31,New York,"40,73061","-73,935242",No,15,0,15,1,15,4,Incredible detailing was clearly evident.
195113,7/1/2024,BF1546,Clothing,Female,35,Sacramento,"38,58157","-121,4944",No,118,0,118,1,118,5,The product was delivered quickly.
172400,2/3/2024,BF1544,Other,Male,18,New Jersey,"39,833851","-74,871826",No,9,0,9,1,9,4,The product was delivered quickly.
132071,15/8/2024,BF1550,Clothing,Male,24,Cleveland,"41,505493","-81,68129",No,97,0,97,1,97,2,Low quality products are a usual here these days.
157794,15/1/2024,BF1552,Ornaments,Male,22,Memphis,"35,1175","-89,971107",No,45,0,45,1,45,2,The product had an underwhelming design.
189655,6/6/2024,BF1551,Ornaments,Female,24,Austin,"30,266666","-97,73333",No,15,0,15,1,15,5,The Product exhibits good design.
166649,29/11/2023,BF1550,Clothing,Male,21,Toronto,"43,65107","-79,347015",Yes,97,25,122,1,122,4,Great design is one of the major positives of this product.
172678,4/6/2024,BF1551,Ornaments,Male,22,London,"51,509865","-0,118092",Yes,15,40,55,1,55,1,There is clear evidence of subpar detailing.
157583,23/2/2024,BF1553,Ornaments,Male,23,San Antonio,"29,424349","-98,491142",No,50,0,50,2,100,4,The product was delivered quickly.
157061,19/7/2024,BF1549,Clothing,Male,30,San Antonio,"29,424349","-98,491142",No,130,0,130,2,260,2,Never buying from here again.
126981,17/9/2024,BF1550,Clothing,Male,35,Las Vegas,"36,18811","-115,176468",No,97,0,97,1,97,2,Careless handling by the delivery team.
163033,18/7/2024,BF1545,Other,Female,20,Dublin,"53,35014","-6,266155",Yes,10,40,50,1,50,4,Lack of delivery delays is greatly appreciated.
167612,4/12/2023,BF1551,Ornaments,Female,18,Dublin,"53,35014","-6,266155",Yes,15,40,55,3,165,4,Discount deals was greatly appreciated.
167813,29/11/2023,BF1546,Clothing,Female,31,New York,"40,73061","-73,935242",No,118,0,118,1,118,5,The product was delivered quickly.
195930,17/9/2024,BF1543,Clothing,Female,21,Portland,"45,5234","-122,67621",No,100,0,100,1,100,1,Never buying from here again.
130362,10/1/2024,BF1553,Ornaments,Male,26,Cleveland,"41,505493","-81,68129",No,50,0,50,3,150,4,Lack of delivery delays is greatly appreciated.
176669,3/2/2024,BF1549,Clothing,Male,31,New Jersey,"39,833851","-74,871826",No,130,0,130,1,130,3,Nothing too special.
133752,4/11/2024,BF1547,Ornaments,Male,27,San Antonio,"29,424349","-98,491142",No,32,0,32,3,96,4,The product was delivered quickly.
120151,19/9/2024,BF1548,Clothing,Male,28,Toronto,"43,65107","-79,347015",Yes,65,25,90,1,90,2,The product had poor quality.
143267,31/7/2024,BF1551,Ornaments,Male,35,New Delhi,"28,6448","77,216721",Yes,15,70,85,1,85,3,The handling was questionable but incurred only minute damages.
189251,10/8/2024,BF1549,Clothing,Female,26,London,"51,509865","-0,118092",Yes,130,40,170,1,170,5,Exquisite craftsmanship here is absolutely appreciated.
181771,30/9/2024,BF1548,Clothing,Female,18,Detroit,"42,33143","-83,04575",No,65,0,65,3,195,1,The product had poor quality.
198241,2/12/2023,BF1548,Clothing,Female,27,Cardiff,"51,481583","-3,17909",Yes,65,40,105,2,210,3,Average product
150857,7/11/2023,BF1548,Clothing,Male,29,San Francisco,"37,77493","-122,41942",No,65,0,65,3,195,5,Discount deals was greatly appreciated.
139266,25/12/2023,BF1548,Clothing,Male,33,Cardiff,"51,481583","-3,17909",Yes,65,40,105,1,105,3,Had slight delays but the product was in good shape.
196778,15/10/2024,BF1543,Clothing,Female,20,Memphis,"35,1175","-89,971107",No,100,0,100,1,100,3,Expected much better
135929,9/9/2024,BF1549,Clothing,Male,26,Montreal,"45,508888","-73,561668",Yes,130,25,155,1,155,3,It was ok.
155131,20/7/2024,BF1550,Clothing,Female,25,Portland,"45,5234","-122,67621",No,97,0,97,1,97,4,Premium quality as usual.
149899,14/7/2024,BF1548,Clothing,Female,28,Pittsburgh,"40,44062","-79,99589",No,65,0,65,1,65,4,The Product exhibits good design.
160653,31/1/2024,BF1551,Ornaments,Male,19,Cardiff,"51,481583","-3,17909",Yes,15,40,55,1,55,1,Clear delays in delivery.
154144,28/8/2024,BF1545,Other,Male,28,Liverpool,"53,400002","-2,983333",Yes,10,40,50,1,50,1,Waste of Money.
165992,30/8/2024,BF1546,Clothing,Female,30,Memphis,"35,1175","-89,971107",No,118,0,118,1,118,3,It was ok.
176073,4/8/2024,BF1546,Clothing,Male,33,Mumbai,"19,07609","72,877426",Yes,118,70,188,1,188,5,The product had excellent quality.
190186,23/6/2024,BF1544,Other,Male,33,Sydney,"-33,865143","151,2099",Yes,9,100,109,1,109,4,The product had excellent quality.
158844,14/10/2024,BF1551,Ornaments,Male,34,Mumbai,"19,07609","72,877426",Yes,15,70,85,1,85,1,Waste of Money.
124970,23/11/2023,BF1553,Ornaments,Male,35,Las Vegas,"36,18811","-115,176468",No,50,0,50,1,50,5,The product was affordable here compared to other brands.
199713,19/4/2024,BF1546,Clothing,Female,22,Manchester,"53,48095","-2,23743",Yes,118,40,158,1,158,5,Lack of delivery delays is greatly appreciated.
151584,20/1/2024,BF1555,Other,Female,28,New Delhi,"28,6448","77,216721",Yes,23,70,93,2,186,4,The product was delivered quickly.
147450,18/4/2024,BF1543,Clothing,Male,23,New Jersey,"39,833851","-74,871826",No,100,0,100,2,200,3,The handling was questionable but incurred only minute damages.
156198,27/3/2024,BF1544,Other,Male,22,Glasgow,"55,860916","-4,251433",Yes,9,40,49,2,98,4,Incredible detailing was clearly evident.
186232,24/9/2024,BF1551,Ornaments,Female,30,Miami,"25,761681","-80,191788",No,15,0,15,1,15,4,The product had excellent quality.
153491,10/3/2024,BF1543,Clothing,Male,22,Sydney,"-33,865143","151,2099",Yes,100,100,200,3,600,4,The product had excellent quality.
129942,25/2/2024,BF1548,Clothing,Male,22,San Antonio,"29,424349","-98,491142",No,65,0,65,1,65,1,Careless handling by the delivery team.
187738,11/8/2024,BF1555,Other,Male,35,Glasgow,"55,860916","-4,251433",Yes,23,40,63,3,189,1,Clear delays in delivery.
177559,7/2/2024,BF1548,Clothing,Male,28,Portland,"45,5234","-122,67621",No,65,0,65,1,65,4,The delivery team handled the product with care.
126194,12/7/2024,BF1548,Clothing,Male,31,San Francisco,"37,77493","-122,41942",No,65,0,65,1,65,5,Exquisite craftsmanship here is absolutely appreciated.
159255,30/3/2024,BF1547,Ornaments,Male,34,Sydney,"-33,865143","151,2099",Yes,32,100,132,5,660,4,Premium quality as usual.
149381,10/7/2024,BF1549,Clothing,Female,32,New Delhi,"28,6448","77,216721",Yes,130,70,200,5,1000,4,Incredible detailing was clearly evident.
187796,22/12/2023,BF1547,Ornaments,Male,26,Montreal,"45,508888","-73,561668",Yes,32,25,57,5,285,1,The product had poor quality.
127991,29/4/2024,BF1549,Clothing,Male,26,San Antonio,"29,424349","-98,491142",No,130,0,130,1,130,1,The promotion quality does not match the product
129357,18/7/2024,BF1547,Ornaments,Female,27,Manchester,"53,48095","-2,23743",Yes,32,40,72,1,72,5,Discount deals was greatly appreciated.
137906,18/7/2024,BF1543,Clothing,Female,32,Mumbai,"19,07609","72,877426",Yes,100,70,170,1,170,5,The delivery team handled the product with care.
165180,6/6/2024,BF1546,Clothing,Female,30,Cardiff,"51,481583","-3,17909",Yes,118,40,158,1,158,1,Careless handling by the delivery team.
147491,11/7/2024,BF1546,Clothing,Female,35,Glasgow,"55,860916","-4,251433",Yes,118,40,158,4,632,5,Premium quality as usual.
190126,12/4/2024,BF1548,Clothing,Male,25,Portland,"45,5234","-122,67621",No,65,0,65,1,65,5,Lack of delivery delays is greatly appreciated.
170945,27/2/2024,BF1551,Ornaments,Male,29,Cleveland,"41,505493","-81,68129",No,15,0,15,1,15,1,"Unfortunately, the delivery was late."
151171,3/8/2024,BF1544,Other,Male,25,San Francisco,"37,77493","-122,41942",No,9,0,9,5,45,3,Had slight delays but the product was in good shape.
140961,27/5/2024,BF1551,Ornaments,Male,24,Miami,"25,761681","-80,191788",No,15,0,15,5,75,5,Discount deals was greatly appreciated.
147393,20/3/2024,BF1546,Clothing,Male,26,San Antonio,"29,424349","-98,491142",No,118,0,118,5,590,2,Low quality products are a usual here these days.
155570,15/11/2023,BF1548,Clothing,Female,27,Memphis,"35,1175","-89,971107",No,65,0,65,1,65,3,Nothing too special.
170293,22/10/2024,BF1544,Other,Male,27,Detroit,"42,33143","-83,04575",No,9,0,9,3,27,5,The Product exhibits good design.
163879,8/5/2024,BF1548,Clothing,Male,35,Mumbai,"19,07609","72,877426",Yes,65,70,135,5,675,5,The product was affordable here compared to other brands.
168845,19/1/2024,BF1551,Ornaments,Female,30,New York,"40,73061","-73,935242",No,15,0,15,1,15,4,Incredible detailing was clearly evident.
123414,27/7/2024,BF1545,Other,Male,34,Liverpool,"53,400002","-2,983333",Yes,10,40,50,1,50,2,There is clear evidence of subpar detailing.
195285,11/2/2024,BF1551,Ornaments,Male,21,Las Vegas,"36,18811","-115,176468",No,15,0,15,1,15,4,The product had excellent quality.
144594,20/1/2024,BF1548,Clothing,Male,35,New York,"40,73061","-73,935242",No,65,0,65,1,65,5,Incredible detailing was clearly evident.
132048,21/10/2024,BF1548,Clothing,Female,35,New York,"40,73061","-73,935242",No,65,0,65,2,130,4,Exquisite craftsmanship here is absolutely appreciated.
146460,15/9/2024,BF1551,Ornaments,Male,23,Paris,"48,870502","2,304897",Yes,15,50,65,1,65,5,The product was affordable here compared to other brands.
138771,28/5/2024,BF1548,Clothing,Male,24,New York,"40,73061","-73,935242",No,65,0,65,3,195,2,The product had poor quality.
138260,10/3/2024,BF1545,Other,Female,27,Detroit,"42,33143","-83,04575",No,10,0,10,1,10,2,Waste of Money.
178323,8/5/2024,BF1551,Ornaments,Male,24,Cardiff,"51,481583","-3,17909",Yes,15,40,55,1,55,1,The promotion quality does not match the product
199189,23/1/2024,BF1548,Clothing,Male,18,San Antonio,"29,424349","-98,491142",No,65,0,65,1,65,1,Clear delays in delivery.
123346,7/4/2024,BF1548,Clothing,Male,28,Memphis,"35,1175","-89,971107",No,65,0,65,1,65,4,The product had excellent quality.
198177,24/4/2024,BF1548,Clothing,Male,26,Detroit,"42,33143","-83,04575",No,65,0,65,1,65,5,Premium quality as usual.
